,zipcode,city,quarter,region,learn_more,population_density,retail_sparsity,potential
3723,79822,Titisee-Neustadt,,Baden Württemberg,/wiki/Titisee-Neustadt,0.0070145827707224,0.9993701696612456,0.5147955997409905
3724,31089,Duingen,,Niedersachsen,/wiki/Marienhagen_(Duingen),0.0063803869536641,1.0,0.5147931149299292
3725,"76744, 76767, 76779",Wörth am Rhein,,Rheinland-Pfalz,/wiki/W%C3%B6rth_am_Rhein,0.0071259329877318,0.9992492894728285,0.5147901753231559
3726,36208,Wildeck,,Hessen,/wiki/Wildeck,0.0063709889402423,1.0,0.514787765622
3727,27321,Thedinghausen,,Niedersachsen,/wiki/Thedinghausen,0.0063640294324892,1.0,0.5147838043007785
3728,09337,Callenberg,,Sachsen,/wiki/Callenberg,0.0063624630180114,1.0,0.5147829127045432
3729,89547,Gerstetten,,Baden Württemberg,/wiki/Gerstetten,0.0065126186640977,0.9998472611968712,0.5147814423829093
3730,26655,Westerstede,,Niedersachsen,/wiki/Westerstede,0.0066692748834408,0.9996849266761962,0.514778210318751
3731,01328,Dresden,Dresden-Schönfeld/Schullwitz,Sachsen,/wiki/Sch%C3%B6nfeld/Schullwitz,0.0063526470011372,1.0,0.5147773254708864
3732,96161,Gerach/Oberfranken,,Bayern,/wiki/Gerach_(Oberfranken),0.0063447595667407,1.0,0.5147728359778985
3733,91093,Heßdorf,,Bayern,/wiki/He%C3%9Fdorf,0.0074788229122412,0.9988605611599183,0.5147697762700116
3734,90613,Großhabersdorf,,Bayern,/wiki/Gro%C3%9Fhabersdorf,0.0063378681985662,1.0,0.5147689134414256
3735,88696,Owingen,,Baden Württemberg,/wiki/Owingen,0.0063316564223234,1.0,0.5147653777256932
3736,86494,Emersacker,,Bayern,/wiki/Emersacker,0.0063293022632414,1.0,0.5147640377486918
3737,85658,Egmating,,Bayern,/wiki/Egmating,0.0063278550538338,1.0,0.5147632140034585
3738,67586,Hillesheim/Rheinhessen,,Rheinland-Pfalz,/wiki/Hillesheim_(Rheinhessen),0.0063203148413413,1.0,0.514758922147652
3739,87772,Pfaffenhausen,,Bayern,/wiki/Pfaffenhausen,0.006318793353757,1.0,0.514758056123607
3740,21643,Beckdorf,,Niedersachsen,/wiki/Beckdorf,0.0063154617801015,1.0,0.5147561598065267
3741,04668,Grimma,,Sachsen,/wiki/Grimma,0.0066359623370045,0.9996765568350334,0.5147544848869515
3742,08118,Hartenstein b. Zwickau,,Sachsen,/wiki/Hartenstein_(Sachsen),0.0063085050999215,1.0,0.5147522000947474
3743,76831,Göcklingen,,Rheinland-Pfalz,/wiki/G%C3%B6cklingen,0.0063084251776153,1.0,0.514752154603322
3744,87789,Woringen,,Bayern,/wiki/Woringen,0.0063074902027938,1.0,0.5147516224197635
3745,86943,Thaining,,Bayern,/wiki/Thaining,0.0063043435713265,1.0,0.5147498313709639
3746,"96515, 96523, 98743",Sonneberg,,Thueringen,/wiki/Sonneberg,0.0063649071720169,0.9999387321365614,0.5147494305077033
3747,66879,Niedermohr,,Rheinland-Pfalz,/wiki/Niedermohr,0.0063028294317306,1.0,0.5147489695293616
3748,88179,Oberreute,,Bayern,/wiki/Oberreute,0.0063000464547753,1.0,0.5147473854711117
3749,48163,Münster,Münster-Amelsbüren,Nordrhein-Westfalen,/wiki/Amelsb%C3%BCren,0.0075995380995278,0.9986973335071063,0.5147455783615051
3750,91639,Wolframs-Eschenbach,,Bayern,/wiki/Wolframs-Eschenbach,0.0062960124990932,1.0,0.5147450893612693
3751,97737,Gemünden a. Main,,Bayern,/wiki/Gem%C3%BCnden_am_Main,0.0068576176106024,0.9994360460223709,0.5147437523969985
3752,87477,Sulzberg,,Bayern,/wiki/Sulzberg_(Landkreis_Oberallg%C3%A4u),0.0062924925116365,1.0,0.5147430857998816
3753,97508,Grettstadt,,Bayern,/wiki/Grettstadt,0.0062923563783961,1.0,0.5147430083134396
3754,94496,Ortenburg,,Bayern,/wiki/Ortenburg,0.0062916486916338,1.0,0.5147426055012452
3755,86444,Affing,,Bayern,/wiki/Affing,0.0062895503597781,1.0,0.5147414111399766
3756,91284,Neuhaus a.d. Pegnitz,,Bayern,/wiki/Neuhaus_an_der_Pegnitz,0.0062859729269154,1.0,0.5147393748809164
3757,37199,Wulften am Harz,,Niedersachsen,/wiki/Wulften_am_Harz,0.0062790495116453,1.0,0.5147354341033776
3758,74842,Billigheim,,Baden Württemberg,/wiki/Billigheim,0.0062722643685802,1.0,0.5147315720297702
3759,08349,Johanngeorgenstadt,,Sachsen,/wiki/Johanngeorgenstadt,0.0067482037941962,0.9995227299642928,0.5147308146523552
3760,92348,Berg b. Neumarkt i.d. Oberpfalz,,Bayern,/wiki/Berg_bei_Neumarkt_in_der_Oberpfalz,0.0062648947548678,1.0,0.5147273772780394
3761,85123,Karlskron,,Bayern,/wiki/Karlskron,0.0066286833235274,0.9996334982489087,0.5147258329465255
3762,89183,Breitingen,,Baden Württemberg,/wiki/Breitingen,0.0062617002992391,1.0,0.5147255590079373
3763,01616,Strehla,,Sachsen,/wiki/Strehla,0.0062615574782833,1.0,0.5147254777148771
3764,"94374, 94505",Bernried/Niederbayern,,Bayern,/wiki/Bernried_(Niederbayern),0.0062542611101912,1.0,0.5147213246542315
3765,94508,Schöllnach,,Bayern,/wiki/Sch%C3%B6llnach,0.0062532882162841,1.0,0.514720770887296
3766,97708,Bad Bocklet,,Bayern,/wiki/Bad_Bocklet,0.0062495456936801,1.0,0.5147186406598807
3767,83128,Halfing,,Bayern,/wiki/Halfing,0.0062456475795484,1.0,0.5147164218704517
3768,55490,Gemünden/Hunsrück,,Rheinland-Pfalz,/wiki/Gem%C3%BCnden_(Hunsr%C3%BCck),0.0062441265777298,1.0,0.5147155561229025
3769,19073,Klein Rogahn,,Mecklenburg-Vorpommern,/wiki/Klein_Rogahn,0.0062437359415217,1.0,0.5147153337744899
3770,85128,Nassenfels,,Bayern,/wiki/Nassenfels,0.0062397570545281,1.0,0.514713069009503
3771,89407,Dillingen a.d. Donau,,Bayern,/wiki/Dillingen,0.0063064368096646,0.9999287185471617,0.5147104497433986
3772,09496,Marienberg,,Sachsen,/wiki/Marienberg,0.0064396034344373,0.9997884996611265,0.5147064356272874
3773,86911,Dießen am Ammersee,,Bayern,/wiki/Die%C3%9Fen_am_Ammersee,0.0065638696159862,0.999658375139524,0.5147031010858802
3774,"76829, 76857",Ramberg,,Rheinland-Pfalz,/wiki/Ramberg_(Pfalz),0.0062217317533274,1.0,0.5147028090872928
3775,54421,Reinsfeld,,Rheinland-Pfalz,/wiki/Reinsfeld,0.0062196026684426,1.0,0.5147015972215351
3776,48346,Ostbevern,,Nordrhein-Westfalen,/wiki/Ostbevern,0.0063760234510357,0.9998425248479696,0.514700997079086
3777,95233,Helmbrechts,,Bayern,/wiki/Helmbrechts,0.0074170241404271,0.9987978842535488,0.5146989252611431
3778,94154,Neukirchen vorm Wald,,Bayern,/wiki/Neukirchen_vorm_Wald,0.006206541816827,1.0,0.5146941630422067
3779,67715,Geiselberg,,Rheinland-Pfalz,/wiki/Geiselberg,0.0062041636265651,1.0,0.5146928093867632
3780,95494,Gesees,,Bayern,/wiki/Gesees,0.0062038799491969,1.0,0.5146926479188523
3781,94065,Waldkirchen/Niederbayern,,Bayern,/wiki/Waldkirchen,0.0069017663504736,0.9992944703918878,0.5146882974391185
3782,15526,Bad Saarow,,Brandenburg,/wiki/Bad_Saarow,0.0061946387413518,1.0,0.5146873878639681
3783,03054,Cottbus,Cottbus-Skadow,Brandenburg,/wiki/Skadow,0.0061905991461495,1.0,0.5146850885441356
3784,67475,Weidenthal,,Rheinland-Pfalz,/wiki/Weidenthal,0.0061902395075745,1.0,0.5146848838394397
3785,"66484, 66500",Althornbach,,Rheinland-Pfalz,/wiki/Althornbach,0.0061884508488288,1.0,0.5146838657427439
3786,21403,Wendisch Evern,,Niedersachsen,/wiki/Wendisch_Evern,0.0061840630088835,1.0,0.5146813682035345
3787,85232,Bergkirchen,,Bayern,/wiki/Bergkirchen,0.0066515659814609,0.9995291763437572,0.5146794780849887
3788,18311,Ribnitz-Damgarten,,Mecklenburg-Vorpommern,/wiki/Ribnitz-Damgarten,0.0064110364716252,0.9997694701627552,0.5146793439308001
3789,09548,Deutschneudorf,,Sachsen,/wiki/Deutschneudorf,0.0061782750060848,1.0,0.5146780736977836
3790,25524,Oelixdorf,,Schleswig-Holstein,/wiki/Oelixdorf,0.0075227293803152,0.9986554621314468,0.5146780261731821
3791,79295,Sulzburg,,Baden Württemberg,/wiki/Sulzburg,0.0061780305957873,1.0,0.5146779345805166
3792,84100,Niederaichbach,,Bayern,/wiki/Niederaichbach,0.0061752868286222,1.0,0.514676372840307
3793,56329,Sankt Goar,,Rheinland-Pfalz,/wiki/Sankt_Goar,0.0061751805917791,1.0,0.5146763123707628
3794,56812,Dohr,,Rheinland-Pfalz,/wiki/Dohr,0.0061741717065545,1.0,0.5146757381177278
3795,85307,Paunzhausen,,Bayern,/wiki/Paunzhausen,0.006173674520231,1.0,0.5146754551214578
3796,74722,Buchen/Odenwald,,Baden Württemberg,/wiki/Buchen_(Odenwald),0.0065781573940834,0.9995937075455256,0.514674425116122
3797,48369,Saerbeck,,Nordrhein-Westfalen,/wiki/Saerbeck,0.0061718278484319,1.0,0.5146744040039871
3798,88281,Schlier,,Baden Württemberg,/wiki/Schlier_(Gemeinde),0.0061685831301768,1.0,0.514672557124619
3799,97234,Reichenberg/Unterfranken,,Bayern,/wiki/Reichenberg_(Unterfranken),0.0061652476016571,1.0,0.5146706585564476
3800,46514,Schermbeck,,Nordrhein-Westfalen,/wiki/Schermbeck,0.0062883394768093,0.9998724808261535,0.5146681385574916
3801,67735,Mehlbach,,Rheinland-Pfalz,/wiki/Mehlbach,0.0061598558380998,1.0,0.5146675895883311
3802,"67292, 67294",Orbis,,Rheinland-Pfalz,/wiki/Orbis,0.0061532658586386,1.0,0.5146638386009891
3803,35085,Ebsdorfergrund,,Hessen,/wiki/Ebsdorfergrund,0.0063468051779716,0.9998063157121962,0.5146637560855727
3804,83539,Pfaffing,,Bayern,/wiki/Pfaffing,0.0061520422597438,1.0,0.5146631421338768
3805,01847,Lohmen/Sachsen,,Sachsen,/wiki/Lohmen_(Sachsen),0.0061498371013506,1.0,0.5146618869674124
3806,37327,Wingerode,,Thueringen,/wiki/Wingerode,0.0061498099475299,1.0,0.514661871511577
3807,86669,Königsmoos,,Bayern,/wiki/K%C3%B6nigsmoos,0.0061493109760306,1.0,0.514661587499193
3808,"66996, 76887",Schindhard,,Rheinland-Pfalz,/wiki/Schindhard,0.0061416509534401,1.0,0.5146572274480055
3809,"07356, 07366",Rosenthal am Rennsteig,,Thueringen,/wiki/Bad_Lobenstein,0.0061387588595151,1.0,0.514655581280856
3810,57627,Gehlert,,Rheinland-Pfalz,/wiki/Gehlert,0.0061378821543966,1.0,0.5146550822641562
3811,21684,Agathenburg,,Niedersachsen,/wiki/Agathenburg,0.0061292778295779,1.0,0.5146501847202911
3812,97337,Dettelbach,,Bayern,/wiki/Dettelbach,0.0061279272358609,1.0,0.5146494159682842
3813,88450,Berkheim,,Baden Württemberg,/wiki/Berkheim,0.0061275408056168,1.0,0.5146491960138879
3814,91580,Petersaurach,,Bayern,/wiki/Petersaurach,0.0061265669001079,1.0,0.5146486416711532
3815,95364,Ludwigschorgast,,Bayern,/wiki/Ludwigschorgast,0.0085031154890782,0.997623291669392,0.5146485507469151
3816,88285,Bodnegg,,Baden Württemberg,/wiki/Bodnegg,0.0066979261163715,0.9994251772016777,0.5146466702154701
3817,37170,Uslar,,Niedersachsen,/wiki/Uslar,0.0063713423512784,0.9997513185220016,0.5146464183778523
3818,35099,Burgwald,,Hessen,/wiki/Burgwald_(Gemeinde),0.0061215027486935,1.0,0.5146457591784285
3819,07751,Großlöbichau,,Thueringen,/wiki/Gro%C3%9Fl%C3%B6bichau,0.0061195110466366,1.0,0.5146446255103724
3820,"86922, 86926, 86941",Eresing,,Bayern,/wiki/Eresing,0.0071104863347388,0.9990078954269883,0.5146439827263658
3821,66907,Glan-Münchweiler,,Rheinland-Pfalz,/wiki/Verbandsgemeinde_Glan-M%C3%BCnchweiler,0.0061174570187662,1.0,0.5146434563667375
3822,"88481, 89165",Balzheim,,Baden Württemberg,/wiki/Balzheim,0.0061098493422171,1.0,0.5146391261106865
3823,"66978, 67714",Clausen,,Rheinland-Pfalz,/wiki/Clausen,0.0061085599796621,1.0,0.5146383922111879
3824,96269,Großheirath,,Bayern,/wiki/Gro%C3%9Fheirath,0.0061085129252744,1.0,0.5146383654280372
3825,38154,Königslutter am Elm,,Niedersachsen,/wiki/K%C3%B6nigslutter_am_Elm,0.0062140593107941,0.9998919181737288,0.5146369222663063
3826,"74532, 74549",Wolpertshausen,,Baden Württemberg,/wiki/Ilshofen,0.0063603423794095,0.9997427073465532,0.5146352557990035
3827,74532,Ilshofen,,Baden Württemberg,/wiki/Ilshofen,0.0063603423794095,0.9997427073465532,0.5146352557990035
3828,54484,Maring-Noviand,,Rheinland-Pfalz,/wiki/Maring-Noviand,0.006101478606618,1.0,0.5146343615247785
3829,95131,Schwarzenbach am Wald,,Bayern,/wiki/Schwarzenbach_am_Wald,0.0060910109853813,1.0,0.5146284034007828
3830,31028,Gronau (Leine),,Niedersachsen,/wiki/Gronau_(Leine),0.0062479996116012,0.9998398088271896,0.5146265805253407
3831,88373,Fleischwangen,,Baden Württemberg,/wiki/Fleischwangen,0.006087087627723,1.0,0.5146261702428494
3832,49429,Visbek,,Niedersachsen,/wiki/Visbek,0.0060830606368855,1.0,0.514623878097366
3833,77790,Steinach/Baden,,Baden Württemberg,/wiki/Steinach_(Ortenaukreis),0.0060813070726843,1.0,0.5146228799763307
3834,"56759, 56761",Masburg,,Rheinland-Pfalz,/wiki/Masburg,0.0060799558811612,1.0,0.5146221108840552
3835,67304,Kerzenheim,,Rheinland-Pfalz,/wiki/Kerzenheim,0.0060787673778833,1.0,0.5146214343932136
3836,33189,Schlangen,,Nordrhein-Westfalen,/wiki/Schlangen_(Gemeinde),0.0062623222388541,0.9998141681269849,0.514620138327967
3837,89173,Lonsee,,Baden Württemberg,/wiki/Lonsee,0.0060748437662766,1.0,0.5146192010907341
3838,26845,Nortmoor,,Niedersachsen,/wiki/Nortmoor,0.0060713348234985,1.0,0.5146172038159289
3839,49545,Tecklenburg,,Nordrhein-Westfalen,/wiki/Tecklenburg,0.0066700175636078,0.9993991637942553,0.514615978072755
3840,35792,Löhnberg,,Hessen,/wiki/L%C3%B6hnberg,0.00690221601215,0.9991658701178022,0.5146153546738425
3841,49597,Rieste,,Niedersachsen,/wiki/Rieste,0.0060677835292861,1.0,0.5146151824348735
3842,88453,Erolzheim,,Baden Württemberg,/wiki/Erolzheim,0.0065992983057123,0.9994634113300503,0.514612294396983
3843,03130,Felixsee,,Brandenburg,/wiki/Friedrichshain_(Felixsee),0.0060613154307956,1.0,0.5146115008216442
3844,97264,Helmstadt,,Bayern,/wiki/Helmstadt,0.0060536738990756,1.0,0.5146071512953789
3845,59939,Olsberg,,Nordrhein-Westfalen,/wiki/Olsberg,0.0062880551115289,0.9997607178369524,0.5146043616958434
3846,88370,Ebenweiler,,Baden Württemberg,/wiki/Ebenweiler,0.0060465489491899,1.0,0.5146030958052228
3847,38315,Schladen-Werla,,Niedersachsen,/wiki/Schladen-Werla,0.006046210176,1.0,0.5146029029770124
3848,94529,Aicha vorm Wald,,Bayern,/wiki/Aicha_vorm_Wald,0.0060450373464322,1.0,0.5146022354075777
3849,"66484, 66507",Reifenberg,,Rheinland-Pfalz,/wiki/Battweiler,0.0060447980331583,1.0,0.5146020991915141
3850,96224,Burgkunstadt,,Bayern,/wiki/Burgkunstadt,0.008129760201053,0.9979131341364765,0.5146010156163301
3851,91732,Merkendorf/Mittelfranken,,Bayern,/wiki/Merkendorf_(Mittelfranken),0.0060428706356446,1.0,0.5146010021253214
3852,36160,Dipperz,,Hessen,/wiki/Dipperz,0.0060413608241557,1.0,0.5146001427472585
3853,56377,Misselberg,,Rheinland-Pfalz,/wiki/Misselberg,0.0060411965612531,1.0,0.5146000492495366
3854,56864,Bad Bertrich,,Rheinland-Pfalz,/wiki/Bad_Bertrich,0.0060411157694534,1.0,0.5146000032631993
3855,38462,Grafhorst,,Niedersachsen,/wiki/Grafhorst,0.0060383510925045,1.0,0.5145984296212326
3856,86513,Ursberg,,Bayern,/wiki/Ursberg,0.0065920192037505,0.9994444058361045,0.5145973333205307
3857,"72160, 72172, 72186",Sulz am Neckar,,Baden Württemberg,/wiki/Sulz_am_Neckar,0.0073254837598876,0.9987107170898887,0.5145972057125234
3858,07580,Braunichswalde,,Thueringen,/wiki/Braunichswalde,0.0060359256028473,1.0,0.5145970490431813
3859,37318,Wüstheuterode,,Thueringen,/wiki/W%C3%BCstheuterode,0.0060347695156858,1.0,0.5145963910034508
3860,49536,Lienen,,Nordrhein-Westfalen,/wiki/Lienen,0.0060325671409802,1.0,0.5145951374214492
3861,48727,Billerbeck,,Nordrhein-Westfalen,/wiki/Billerbeck,0.006495780647903,0.9995364170033223,0.5145949271095049
3862,94099,Ruhstorf a.d. Rott,,Bayern,/wiki/Ruhstorf_an_der_Rott,0.0071286755902513,0.9989026313353303,0.5145944201123839
3863,24986,Mittelangeln,,Schleswig-Holstein,/wiki/Mittelangeln_(Gemeinde),0.0060309540055248,1.0,0.5145942192318388
3864,97252,Frickenhausen a. Main,,Bayern,/wiki/Frickenhausen_am_Main,0.006029649795653,1.0,0.5145934768813127
3865,96272,Hochstadt a. Main,,Bayern,/wiki/Hochstadt_am_Main,0.0060295460820893,1.0,0.5145934178480082
3866,97268,Kirchheim/Unterfranken,,Bayern,/wiki/Kirchheim_(Unterfranken),0.0060235373745707,1.0,0.5145899977181008
3867,76833,Walsheim,,Rheinland-Pfalz,/wiki/Walsheim,0.0060161752555414,1.0,0.5145858072323107
3868,95659,Arzberg/Oberfranken,,Bayern,/wiki/Arzberg_(Oberfranken),0.0060147582875967,1.0,0.514585000700385
3869,72525,Münsingen,,Baden Württemberg,/wiki/M%C3%BCnsingen_(W%C3%BCrttemberg),0.0063644535589997,0.9996379780867358,0.5145779844300215
3870,36266,Heringen/Werra,,Hessen,/wiki/Heringen_(Werra),0.0060023459465179,1.0,0.5145779356504036
3871,34466,Wolfhagen,,Hessen,/wiki/Wolfhagen,0.0060003818631117,1.0,0.5145768177027623
3872,34454,Bad Arolsen,,Hessen,/wiki/Bad_Arolsen,0.0063350924339687,0.9996648762163328,0.514576582503847
3873,85469,Walpertskirchen,,Bayern,/wiki/Walpertskirchen,0.0059984893720391,1.0,0.5145757405051624
3874,72582,Grabenstetten,,Baden Württemberg,/wiki/Grabenstetten,0.0059972418626828,1.0,0.5145750304283204
3875,"17358, 17379",Torgelow/Vorpommern,,Mecklenburg-Vorpommern,/wiki/Torgelow,0.0063875393589312,0.9996090918741886,0.5145746828606573
3876,36304,Alsfeld,,Hessen,/wiki/Alsfeld,0.0063198976644026,0.9996734293926893,0.5145728021381862
3877,35466,Rabenau/Hessen,,Hessen,/wiki/Rabenau_(Hessen),0.0059902509726581,1.0,0.514571051244448
3878,02779,Hainewalde,,Sachsen,/wiki/Hainewalde,0.005990232640201,1.0,0.5145710408096941
3879,94146,Hinterschmiding,,Bayern,/wiki/Hinterschmiding,0.0059901253812313,1.0,0.51457097975836
3880,31036,Eime,,Niedersachsen,/wiki/Eime,0.0059859369532334,1.0,0.5145685957235546
3881,96158,Frensdorf,,Bayern,/wiki/Frensdorf,0.0059841896373875,1.0,0.5145676011590556
3882,32699,Extertal,,Nordrhein-Westfalen,/wiki/Extertal,0.0061359438213349,0.9998473602773719,0.514567097114331
3883,91257,Pegnitz,,Bayern,/wiki/Pegnitz_(Stadt),0.0068302254883996,0.9991529411428115,0.5145670188684368
3884,31535,Neustadt am Rübenberge,,Niedersachsen,/wiki/Neustadt_am_R%C3%BCbenberge,0.0064133220451435,0.9995656351292517,0.5145646228641205
3885,99955,Herbsleben,,Thueringen,/wiki/Herbsleben,0.0059779720283356,1.0,0.5145640621233138
3886,38173,Veltheim/Ohe,,Niedersachsen,/wiki/Veltheim_(Ohe),0.0059777900207938,1.0,0.514563958525421
3887,26345,Bockhorn/Jadebusen,,Niedersachsen,/wiki/Bockhorn_(Friesland),0.005976433079975,1.0,0.5145631861606716
3888,78183,Hüfingen,,Baden Württemberg,/wiki/H%C3%BCfingen,0.0069401587026721,0.9990351855175639,0.5145625663864944
3889,96264,Altenkunstadt,,Bayern,/wiki/Altenkunstadt,0.0085479046022616,0.9974269170586177,0.5145622689480056
3890,"37213, 37214, 37215, 37216, 37217, 37218",Witzenhausen,,Hessen,/wiki/Witzenhausen,0.0060857665993965,0.9998885654167831,0.5145619902443949
3891,94513,Schönberg/Niederbayern,,Bayern,/wiki/Sch%C3%B6nberg_(Niederbayern),0.0059725018632354,1.0,0.5145609485293838
3892,86738,Deiningen,,Bayern,/wiki/Deiningen,0.005972159601565,1.0,0.5145607537155455
3893,74867,Neunkirchen b. Mosbach,,Baden Württemberg,/wiki/Neunkirchen_(Baden),0.0059719294900493,1.0,0.5145606227370823
3894,88699,Frickingen,,Baden Württemberg,/wiki/Frickingen,0.0059706221242149,1.0,0.514559878590196
3895,94160,Ringelai,,Bayern,/wiki/Ringelai,0.0059682900035355,1.0,0.5145585511573566
3896,"95460, 95502",Himmelkron,,Bayern,/wiki/Himmelkron,0.0078023675255543,0.9981625620710942,0.5145566384285277
3897,94348,Atting,,Bayern,/wiki/Atting,0.0059639854640634,1.0,0.5145561010324103
3898,36137,Großenlüder,,Hessen,/wiki/Gro%C3%9Fenl%C3%BCder,0.0059632372657412,1.0,0.5145556751612141
3899,"95126, 95158",Schwarzenbach/Saale,,Bayern,/wiki/Schwarzenbach_an_der_Saale,0.0059616643041959,1.0,0.5145547798384168
3900,96179,Rattelsdorf/Oberfranken,,Bayern,/wiki/Rattelsdorf,0.0059574100711761,1.0,0.5145523583476821
3901,82064,Straßlach-Dingharting,,Bayern,/wiki/Stra%C3%9Flach-Dingharting,0.0059495129274189,1.0,0.5145478633281687
3902,79400,Kandern,,Baden Württemberg,/wiki/Kandern,0.0068495957876896,0.9990931332894797,0.5145440019904262
3903,74928,Hüffenhardt,,Baden Württemberg,/wiki/H%C3%BCffenhardt,0.0059420078375396,1.0,0.5145435914639993
3904,32469,Petershagen/Weser,,Nordrhein-Westfalen,/wiki/Petershagen,0.0060725999425004,0.9998667769419913,0.5145420939370893
3905,95191,Leupoldsgrün,,Bayern,/wiki/Leupoldsgr%C3%BCn,0.0059391806836483,1.0,0.5145419822604317
3906,31717,Nordsehl,,Niedersachsen,/wiki/Nordsehl,0.0059375204152864,1.0,0.5145410372429781
3907,95632,Wunsiedel,,Bayern,/wiki/Wunsiedel,0.0060994105028295,0.9998370404918421,0.5145404285334648
3908,31592,Stolzenau,,Niedersachsen,/wiki/Stolzenau,0.0059329478582035,1.0,0.5145384345635858
3909,24634,Padenstedt,,Schleswig-Holstein,/wiki/Padenstedt,0.0059288217733106,1.0,0.5145360860142018
3910,16303,Schwedt/Oder,,Brandenburg,/wiki/Schwedt/Oder,0.0061526952260326,0.9997760791865953,0.5145360590567092
3911,73466,Lauchheim,,Baden Württemberg,/wiki/Lauchheim,0.0059279396399297,1.0,0.5145355839077589
3912,93476,Blaibach,,Bayern,/wiki/Blaibach,0.0059187355149265,1.0,0.5145303449602653
3913,67468,Neidenfels,,Rheinland-Pfalz,/wiki/Neidenfels,0.0059183946031601,1.0,0.5145301509147865
3914,37242,Bad Sooden-Allendorf,,Hessen,/wiki/Bad_Sooden-Allendorf,0.0059110937997153,1.0,0.5145259953295576
3915,29356,Bröckel,,Niedersachsen,/wiki/Br%C3%B6ckel,0.0059107584937398,1.0,0.5145258044748702
3916,98596,Brotterode-Trusetal,,Thueringen,/wiki/Brotterode-Trusetal,0.0061945846282841,0.9997158283507833,0.5145256078094375
3917,37235,Hessisch Lichtenau,,Hessen,/wiki/Hessisch_Lichtenau,0.0060392876194596,0.9998666511074568,0.5145230610847804
3918,87752,Holzgünz,,Bayern,/wiki/Holzg%C3%BCnz,0.0059058994836352,1.0,0.5145230387476771
3919,94544,Hofkirchen,,Bayern,/wiki/Hofkirchen_(Donau),0.0059034241712224,1.0,0.5145216298107325
3920,54578,Oberbettingen,,Rheinland-Pfalz,/wiki/Oberbettingen,0.0059027630803781,1.0,0.5145212535207297
3921,56743,Thür,,Rheinland-Pfalz,/wiki/Th%C3%BCr,0.0093208670390324,0.9965816834797547,0.5145211325316067
3922,97267,Himmelstadt,,Bayern,/wiki/Himmelstadt,0.005902360366686,1.0,0.5145210242978665
3923,08324,Bockau,,Sachsen,/wiki/Bockau,0.0059012859076554,1.0,0.5145204127205093
3924,86492,Egling a.d. Paar,,Bayern,/wiki/Egling_an_der_Paar,0.0059010105433903,1.0,0.5145202559843799
3925,83342,Tacherting,,Bayern,/wiki/Tacherting,0.0059005625521534,1.0,0.514520000989737
3926,"06618, 06667",Wethau,,Sachsen-Anhalt,/wiki/Wethau,0.0059002746664853,1.0,0.5145198371264803
3927,"06385, 06386",Aken (Elbe),,Sachsen-Anhalt,/wiki/Aken_(Elbe),0.0063660743920377,0.999528704802011,0.5145167091277256
3928,34393,Grebenstein,,Hessen,/wiki/Grebenstein,0.0058940809176267,1.0,0.5145163116718557
3929,04643,Geithain,,Sachsen,/wiki/Geithain,0.0064087167401563,0.999483909784096,0.5145154838375399
3930,"04643, 04651, 04654",Frohburg,,Sachsen,/wiki/Geithain,0.0064087167401563,0.999483909784096,0.5145154838375399
3931,96148,Baunach,,Bayern,/wiki/Baunach,0.006330393624285,0.9995607452430645,0.5145146370697701
3932,"97478, 97539",Wonfurt,,Bayern,/wiki/Wonfurt,0.0058907586623165,1.0,0.5145144206587365
3933,88367,Hohentengen b. Saulgau,,Baden Württemberg,/wiki/Bremen_(Hohentengen),0.005887367048578,1.0,0.514512490167105
3934,67596,Frettenheim,,Rheinland-Pfalz,/wiki/Frettenheim,0.0058864890916053,1.0,0.5145119904378553
3935,89607,Emerkingen,,Baden Württemberg,/wiki/Emerkingen,0.0058862834440363,1.0,0.514511873384163
3936,27432,Bremervörde,,Niedersachsen,/wiki/Bremerv%C3%B6rde,0.0063561376381633,0.9995299757521534,0.5145117765903334
3937,94244,Teisnach,,Bayern,/wiki/Teisnach,0.0058860757492625,1.0,0.5145117551652107
3938,86556,Kühbach,,Bayern,/wiki/K%C3%BChbach,0.0058858704193388,1.0,0.5145116382923208
3939,95460,Bad Berneck i. Fichtelgebirge,,Bayern,/wiki/Bad_Berneck_im_Fichtelgebirge,0.0058857537375599,1.0,0.514511571877565
3940,25997,Hörnum/Sylt,,Schleswig-Holstein,/wiki/H%C3%B6rnum_(Sylt),0.0083871168198187,0.9974968709301397,0.514510566685185
3941,67701,Schallodenbach,,Rheinland-Pfalz,/wiki/Schallodenbach,0.0058801670085687,1.0,0.5145083919359807
3942,48720,Rosendahl,,Nordrhein-Westfalen,/wiki/Rosendahl,0.0058769641957235,1.0,0.5145065689089877
3943,33142,Büren,,Nordrhein-Westfalen,/wiki/B%C3%BCren_(Westfalen),0.0064523249719086,0.9994220508207271,0.5145050956013278
3944,86675,Buchdorf,,Bayern,/wiki/Buchdorf,0.0058728678841189,1.0,0.5145042373064284
3945,95683,Ebnath,,Bayern,/wiki/Ebnath,0.0058674892934229,1.0,0.5145011758362468
3946,37520,Osterode am Harz,,Niedersachsen,/wiki/Osterode,0.0059682549520063,0.9998890156977275,0.5144953594291766
3947,89429,Bachhagel,,Bayern,/wiki/Bachhagel,0.0058487050566286,1.0,0.5144904839312326
